"No.","Time","Source","Destination","Protocol","Length","Info"
"6506","01:20:55.385913","172.16.1.141","172.16.1.4","LDAP","245","SASL GSS-API Privacy: payload (127 bytes)"
"6507","01:20:55.386099","172.16.1.4","172.16.1.141","LDAP","214","SASL GSS-API Privacy: payload (96 bytes)"
"6508","01:20:55.386432","172.16.1.141","172.16.1.4","LDAP","129","SASL GSS-API Privacy: payload (11 bytes)"
"6509","01:20:55.386434","172.16.1.141","172.16.1.4","TCP","60","49195  >  389 [FIN, ACK] Seq=3559 Ack=3871 Win=65536 Len=0"
"6510","01:20:55.386454","172.16.1.4","172.16.1.141","TCP","54","389  >  49195 [ACK] Seq=3871 Ack=3560 Win=65536 Len=0"
"6511","01:20:55.386530","172.16.1.4","172.16.1.141","TCP","54","389  >  49195 [RST, ACK] Seq=3871 Ack=3560 Win=0 Len=0"
"6512","01:20:55.466248","172.16.1.89","172.16.1.4","TCP","66","49210  >  389 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6513","01:20:55.466300","172.16.1.4","172.16.1.89","TCP","66","389  >  49210 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6514","01:20:55.467037","172.16.1.89","172.16.1.4","TCP","60","49210  >  389 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6515","01:20:55.467038","172.16.1.89","172.16.1.4","TCP","60","49210  >  389 [FIN, ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6516","01:20:55.467068","172.16.1.4","172.16.1.89","TCP","54","389  >  49210 [ACK] Seq=1 Ack=2 Win=65536 Len=0"
"6517","01:20:55.467170","172.16.1.4","172.16.1.89","TCP","54","389  >  49210 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"6518","01:20:55.467388","172.16.1.89","172.16.1.4","LDAP","268","SASL GSS-API Privacy: payload (150 bytes)"
"6519","01:20:55.467628","172.16.1.4","172.16.1.89","LDAP","143","SASL GSS-API Privacy: payload (25 bytes)"
"6520","01:20:55.467910","172.16.1.89","172.16.1.4","DNS","130","Standard query 0xe135 SRV _ldap._tcp.Default-First-Site-Name._sites.DomainDnsZones.carlforce.com"
"6521","01:20:55.468020","172.16.1.4","172.16.1.89","DNS","193","Standard query response 0xe135 SRV _ldap._tcp.Default-First-Site-Name._sites.DomainDnsZones.carlforce.com SRV 0 100 389 carlforce-dc1.carlforce.com A 172.16.1.4"
"6522","01:20:55.469196","172.16.1.89","172.16.1.4","CLDAP","191","searchRequest(8) ""<ROOT>"" baseObject "
"6523","01:20:55.469372","172.16.1.4","172.16.1.89","CLDAP","235","searchResEntry(8) ""<ROOT>"" searchResDone(8) success  [1 result]"
"6524","01:20:55.575449","172.16.1.89","172.16.1.4","TCP","66","49211  >  389 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6525","01:20:55.575500","172.16.1.4","172.16.1.89","TCP","66","389  >  49211 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6526","01:20:55.576234","172.16.1.89","172.16.1.4","TCP","60","49211  >  389 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6527","01:20:55.576235","172.16.1.89","172.16.1.4","TCP","60","49211  >  389 [FIN, ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6528","01:20:55.576265","172.16.1.4","172.16.1.89","TCP","54","389  >  49211 [ACK] Seq=1 Ack=2 Win=65536 Len=0"
"6529","01:20:55.576368","172.16.1.4","172.16.1.89","TCP","54","389  >  49211 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"6530","01:20:55.576576","172.16.1.89","172.16.1.4","LDAP","268","SASL GSS-API Privacy: payload (150 bytes)"
"6531","01:20:55.576817","172.16.1.4","172.16.1.89","LDAP","143","SASL GSS-API Privacy: payload (25 bytes)"
"6532","01:20:55.576992","172.16.1.89","172.16.1.4","TCP","66","49212  >  389 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6533","01:20:55.577023","172.16.1.4","172.16.1.89","TCP","66","389  >  49212 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6534","01:20:55.577740","172.16.1.89","172.16.1.4","TCP","60","49212  >  389 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6535","01:20:55.577740","172.16.1.89","172.16.1.4","TCP","60","49212  >  389 [FIN, ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6536","01:20:55.577763","172.16.1.4","172.16.1.89","TCP","54","389  >  49212 [ACK] Seq=1 Ack=2 Win=65536 Len=0"
"6537","01:20:55.577843","172.16.1.4","172.16.1.89","TCP","54","389  >  49212 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"6538","01:20:55.578084","172.16.1.89","172.16.1.4","LDAP","267","SASL GSS-API Privacy: payload (149 bytes)"
"6539","01:20:55.578311","172.16.1.4","172.16.1.89","LDAP","230","SASL GSS-API Privacy: payload (112 bytes)"
"6540","01:20:55.579613","172.16.1.89","172.16.1.4","TCP","66","49213  >  389 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6541","01:20:55.579662","172.16.1.4","172.16.1.89","TCP","66","389  >  49213 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6542","01:20:55.580398","172.16.1.89","172.16.1.4","TCP","60","49213  >  389 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6543","01:20:55.580398","172.16.1.89","172.16.1.4","TCP","60","49213  >  389 [FIN, ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6544","01:20:55.580428","172.16.1.4","172.16.1.89","TCP","54","389  >  49213 [ACK] Seq=1 Ack=2 Win=65536 Len=0"
"6545","01:20:55.580530","172.16.1.4","172.16.1.89","TCP","54","389  >  49213 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"6546","01:20:55.580738","172.16.1.89","172.16.1.4","LDAP","277","SASL GSS-API Privacy: payload (159 bytes)"
"6547","01:20:55.580980","172.16.1.4","172.16.1.89","LDAP","143","SASL GSS-API Privacy: payload (25 bytes)"
"6548","01:20:55.581830","172.16.1.89","172.16.1.4","LDAP","245","SASL GSS-API Privacy: payload (127 bytes)"
"6549","01:20:55.582083","172.16.1.4","172.16.1.89","LDAP","214","SASL GSS-API Privacy: payload (96 bytes)"
"6550","01:20:55.582916","172.16.1.89","172.16.1.4","LDAP","129","SASL GSS-API Privacy: payload (11 bytes)"
"6551","01:20:55.582918","172.16.1.89","172.16.1.4","TCP","60","49208  >  389 [FIN, ACK] Seq=3591 Ack=3871 Win=65536 Len=0"
"6552","01:20:55.582942","172.16.1.4","172.16.1.89","TCP","54","389  >  49208 [ACK] Seq=3871 Ack=3592 Win=65536 Len=0"
"6553","01:20:55.583030","172.16.1.4","172.16.1.89","TCP","54","389  >  49208 [RST, ACK] Seq=3871 Ack=3592 Win=0 Len=0"
"6554","01:20:58.356359","172.16.1.67","172.16.1.4","TCP","66","49445  >  389 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6555","01:20:58.356771","172.16.1.4","172.16.1.67","TCP","66","389  >  49445 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6556","01:20:58.357107","172.16.1.67","172.16.1.4","TCP","60","49445  >  389 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6557","01:20:58.357108","172.16.1.67","172.16.1.4","LDAP","404","searchRequest(2) ""<ROOT>"" baseObject "
"6558","01:20:58.357444","172.16.1.4","172.16.1.67","LDAP","2373","searchResEntry(2) ""<ROOT>""  | searchResDone(2) success  [1 result]"
"6559","01:20:58.358188","172.16.1.67","172.16.1.4","TCP","60","49445  >  389 [ACK] Seq=351 Ack=2320 Win=65536 Len=0"
"6560","01:20:58.359331","172.16.1.67","172.16.1.4","TCP","66","49446  >  88 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6561","01:20:58.359382","172.16.1.4","172.16.1.67","TCP","66","88  >  49446 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6562","01:20:58.359721","172.16.1.67","172.16.1.4","TCP","60","49446  >  88 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6563","01:20:58.360055","172.16.1.67","172.16.1.4","TCP","1514","49446  >  88 [ACK] Seq=1 Ack=1 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"6564","01:20:58.360056","172.16.1.67","172.16.1.4","KRB5","259","TGS-REQ"
"6565","01:20:58.360077","172.16.1.4","172.16.1.67","TCP","54","88  >  49446 [ACK] Seq=1 Ack=1666 Win=65536 Len=0"
"6566","01:20:58.361335","172.16.1.4","172.16.1.67","KRB5","1697","TGS-REP"
"6567","01:20:58.362079","172.16.1.67","172.16.1.4","TCP","60","49446  >  88 [ACK] Seq=1666 Ack=1644 Win=65536 Len=0"
"6568","01:20:58.362080","172.16.1.67","172.16.1.4","TCP","60","49446  >  88 [FIN, ACK] Seq=1666 Ack=1644 Win=65536 Len=0"
"6569","01:20:58.362103","172.16.1.4","172.16.1.67","TCP","54","88  >  49446 [ACK] Seq=1644 Ack=1667 Win=65536 Len=0"
"6570","01:20:58.362145","172.16.1.4","172.16.1.67","TCP","54","88  >  49446 [RST, ACK] Seq=1644 Ack=1667 Win=0 Len=0"
"6571","01:20:58.362773","172.16.1.67","172.16.1.4","TCP","1514","49445  >  389 [ACK] Seq=351 Ack=2320 Win=65536 Len=1460 [TCP segment of a reassembled PDU]"
"6572","01:20:58.362774","172.16.1.67","172.16.1.4","LDAP","374","bindRequest(4) ""<ROOT>"" sasl "
"6573","01:20:58.362794","172.16.1.4","172.16.1.67","TCP","54","389  >  49445 [ACK] Seq=2320 Ack=2131 Win=65536 Len=0"
"6574","01:20:58.363635","172.16.1.4","172.16.1.67","LDAP","264","bindResponse(4) success "
"6575","01:20:58.364461","172.16.1.67","172.16.1.4","LDAP","191","SASL GSS-API Privacy: payload (73 bytes)"
"6576","01:20:58.364590","172.16.1.4","172.16.1.67","LDAP","218","SASL GSS-API Privacy: payload (100 bytes)"
"6577","01:20:58.365348","172.16.1.67","172.16.1.4","LDAP","247","SASL GSS-API Privacy: payload (129 bytes)"
"6578","01:20:58.365704","172.16.1.4","172.16.1.67","LDAP","628","SASL GSS-API Privacy: payload (510 bytes)"
"6579","01:20:58.368444","172.16.1.67","172.16.1.4","DNS","130","Standard query 0xd4e2 SRV _ldap._tcp.Default-First-Site-Name._sites.ForestDnsZones.carlforce.com"
"6580","01:20:58.368593","172.16.1.4","172.16.1.67","DNS","193","Standard query response 0xd4e2 SRV _ldap._tcp.Default-First-Site-Name._sites.ForestDnsZones.carlforce.com SRV 0 100 389 carlforce-dc1.carlforce.com A 172.16.1.4"
"6581","01:20:58.370000","172.16.1.67","172.16.1.4","CLDAP","191","searchRequest(7) ""<ROOT>"" baseObject "
"6582","01:20:58.370190","172.16.1.4","172.16.1.67","CLDAP","235","searchResEntry(7) ""<ROOT>"" searchResDone(7) success  [1 result]"
"6583","01:20:58.477930","172.16.1.67","172.16.1.4","TCP","66","49447  >  389 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6584","01:20:58.477981","172.16.1.4","172.16.1.67","TCP","66","389  >  49447 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6585","01:20:58.478319","172.16.1.67","172.16.1.4","TCP","60","49447  >  389 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6586","01:20:58.479098","172.16.1.67","172.16.1.4","TCP","60","49447  >  389 [FIN, ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6587","01:20:58.479099","172.16.1.67","172.16.1.4","LDAP","268","SASL GSS-API Privacy: payload (150 bytes)"
"6588","01:20:58.479152","172.16.1.4","172.16.1.67","TCP","54","389  >  49447 [ACK] Seq=1 Ack=2 Win=65536 Len=0"
"6589","01:20:58.479203","172.16.1.4","172.16.1.67","TCP","54","389  >  49447 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"6590","01:20:58.479540","172.16.1.4","172.16.1.67","LDAP","143","SASL GSS-API Privacy: payload (25 bytes)"
"6591","01:20:58.480364","172.16.1.67","172.16.1.4","DNS","130","Standard query 0xc572 SRV _ldap._tcp.Default-First-Site-Name._sites.DomainDnsZones.carlforce.com"
"6592","01:20:58.480477","172.16.1.4","172.16.1.67","DNS","193","Standard query response 0xc572 SRV _ldap._tcp.Default-First-Site-Name._sites.DomainDnsZones.carlforce.com SRV 0 100 389 carlforce-dc1.carlforce.com A 172.16.1.4"
"6593","01:20:58.481789","172.16.1.67","172.16.1.4","CLDAP","191","searchRequest(8) ""<ROOT>"" baseObject "
"6594","01:20:58.481970","172.16.1.4","172.16.1.67","CLDAP","235","searchResEntry(8) ""<ROOT>"" searchResDone(8) success  [1 result]"
"6595","01:20:58.587134","172.16.1.67","172.16.1.4","TCP","66","49448  >  389 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6596","01:20:58.587185","172.16.1.4","172.16.1.67","TCP","66","389  >  49448 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6597","01:20:58.587524","172.16.1.67","172.16.1.4","TCP","60","49448  >  389 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6598","01:20:58.588310","172.16.1.67","172.16.1.4","TCP","60","49448  >  389 [FIN, ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6599","01:20:58.588311","172.16.1.67","172.16.1.4","LDAP","268","SASL GSS-API Privacy: payload (150 bytes)"
"6600","01:20:58.588356","172.16.1.4","172.16.1.67","TCP","54","389  >  49448 [ACK] Seq=1 Ack=2 Win=65536 Len=0"
"6601","01:20:58.588406","172.16.1.4","172.16.1.67","TCP","54","389  >  49448 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"6602","01:20:58.588739","172.16.1.4","172.16.1.67","LDAP","143","SASL GSS-API Privacy: payload (25 bytes)"
"6603","01:20:58.589073","172.16.1.67","172.16.1.4","TCP","66","49449  >  389 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6604","01:20:58.589112","172.16.1.4","172.16.1.67","TCP","66","389  >  49449 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6605","01:20:58.589448","172.16.1.67","172.16.1.4","TCP","60","49449  >  389 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6606","01:20:58.590077","172.16.1.67","172.16.1.4","TCP","60","49449  >  389 [FIN, ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6607","01:20:58.590078","172.16.1.67","172.16.1.4","LDAP","267","SASL GSS-API Privacy: payload (149 bytes)"
"6608","01:20:58.590109","172.16.1.4","172.16.1.67","TCP","54","389  >  49449 [ACK] Seq=1 Ack=2 Win=65536 Len=0"
"6609","01:20:58.590151","172.16.1.4","172.16.1.67","TCP","54","389  >  49449 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"6610","01:20:58.590494","172.16.1.4","172.16.1.67","LDAP","230","SASL GSS-API Privacy: payload (112 bytes)"
"6611","01:20:58.592016","172.16.1.67","172.16.1.4","TCP","66","49450  >  389 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6612","01:20:58.592066","172.16.1.4","172.16.1.67","TCP","66","389  >  49450 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6613","01:20:58.592405","172.16.1.67","172.16.1.4","TCP","60","49450  >  389 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6614","01:20:58.593067","172.16.1.67","172.16.1.4","TCP","60","49450  >  389 [FIN, ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6615","01:20:58.593068","172.16.1.67","172.16.1.4","LDAP","277","SASL GSS-API Privacy: payload (159 bytes)"
"6616","01:20:58.593111","172.16.1.4","172.16.1.67","TCP","54","389  >  49450 [ACK] Seq=1 Ack=2 Win=65536 Len=0"
"6617","01:20:58.593161","172.16.1.4","172.16.1.67","TCP","54","389  >  49450 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"6618","01:20:58.593496","172.16.1.4","172.16.1.67","LDAP","143","SASL GSS-API Privacy: payload (25 bytes)"
"6619","01:20:58.593831","172.16.1.67","172.16.1.4","LDAP","245","SASL GSS-API Privacy: payload (127 bytes)"
"6620","01:20:58.594061","172.16.1.4","172.16.1.67","LDAP","214","SASL GSS-API Privacy: payload (96 bytes)"
"6621","01:20:58.594393","172.16.1.67","172.16.1.4","LDAP","129","SASL GSS-API Privacy: payload (11 bytes)"
"6622","01:20:58.594478","172.16.1.4","172.16.1.67","TCP","54","389  >  49445 [RST, ACK] Seq=3871 Ack=3591 Win=0 Len=0"
"6623","01:20:58.594731","172.16.1.67","172.16.1.4","TCP","60","49445  >  389 [FIN, ACK] Seq=3591 Ack=3871 Win=65536 Len=0"
"6624","01:21:02.445728","172.16.1.201","172.16.1.4","SMB_NETLOGON","308","SAM LOGON request from client"
"6625","01:21:02.446049","172.16.1.4","172.16.1.255","NBNS","92","Name query NB NEWARK-1A<00>"
"6626","01:21:02.446755","172.16.1.201","172.16.1.4","NBNS","104","Name query response NB 172.16.1.201"
"6627","01:21:02.446803","172.16.1.4","172.16.1.201","SMB_NETLOGON","352","SAM Active Directory Response - user unknown"
"6628","01:21:02.557731","172.16.1.201","172.16.1.4","NTP","110","NTP Version 3, client"
"6629","01:21:02.558845","172.16.1.4","172.16.1.201","NTP","110","NTP Version 3, server"
"6630","01:21:03.286157","172.16.1.4","172.16.1.255","NBNS","92","Name query NB NEWARK-1A<00>"
"6631","01:21:08.428014","172.16.1.89","185.22.184.127","TCP","60","49207  >  443 [RST, ACK] Seq=868 Ack=418 Win=0 Len=0"
"6632","01:21:08.428509","172.16.1.89","185.22.184.127","TCP","66","49214  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6633","01:21:08.704134","185.22.184.127","172.16.1.89","TCP","66","443  >  49214 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1288 SACK_PERM=1 WS=128"
"6634","01:21:08.704618","172.16.1.89","185.22.184.127","TCP","60","49214  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6635","01:21:08.704808","172.16.1.89","185.22.184.127","TLSv1","212","Client Hello"
"6636","01:21:08.981609","185.22.184.127","172.16.1.89","TCP","54","443  >  49214 [ACK] Seq=1 Ack=159 Win=15744 Len=0"
"6637","01:21:08.988399","185.22.184.127","172.16.1.89","TLSv1","199","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"6638","01:21:08.992265","172.16.1.89","185.22.184.127","TLSv1","422","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"6639","01:21:09.256284","185.22.184.127","172.16.1.89","TLSv1","107","Application Data"
"6640","01:21:09.256842","172.16.1.89","185.22.184.127","TLSv1","395","Application Data"
"6641","01:21:09.529087","185.22.184.127","172.16.1.89","TLSv1","235","Application Data"
"6642","01:21:09.737272","172.16.1.89","185.22.184.127","TCP","60","49214  >  443 [ACK] Seq=868 Ack=380 Win=65280 Len=0"
"6643","01:21:11.433190","172.16.1.141","172.16.1.4","CLDAP","256","searchRequest(12) ""<ROOT>"" baseObject "
"6644","01:21:11.433413","172.16.1.4","172.16.1.141","CLDAP","230","searchResEntry(12) ""<ROOT>"" searchResDone(12) success  [1 result]"
"6645","01:21:11.543985","172.16.1.141","172.16.1.4","NTP","110","NTP Version 3, client"
"6646","01:21:11.544910","172.16.1.4","172.16.1.141","NTP","110","NTP Version 3, server"
"6647","01:21:11.705956","172.16.1.89","172.16.1.4","CLDAP","256","searchRequest(11) ""<ROOT>"" baseObject "
"6648","01:21:11.706144","172.16.1.4","172.16.1.89","CLDAP","230","searchResEntry(11) ""<ROOT>"" searchResDone(11) success  [1 result]"
"6649","01:21:11.815622","172.16.1.89","172.16.1.4","NTP","110","NTP Version 3, client"
"6650","01:21:11.816433","172.16.1.4","172.16.1.89","NTP","110","NTP Version 3, server"
"6651","01:21:16.106271","172.16.1.67","172.16.1.4","CLDAP","256","searchRequest(11) ""<ROOT>"" baseObject "
"6652","01:21:16.106525","172.16.1.4","172.16.1.67","CLDAP","230","searchResEntry(11) ""<ROOT>"" searchResDone(11) success  [1 result]"
"6653","01:21:16.216774","172.16.1.67","172.16.1.4","NTP","110","NTP Version 3, client"
"6654","01:21:16.217629","172.16.1.4","172.16.1.67","NTP","110","NTP Version 3, server"
"6655","01:21:16.531300","185.22.184.127","172.16.1.89","TLSv1","91","Encrypted Alert"
"6656","01:21:16.531357","185.22.184.127","172.16.1.89","TCP","54","443  >  49214 [FIN, ACK] Seq=417 Ack=868 Win=17920 Len=0"
"6657","01:21:16.531737","172.16.1.89","185.22.184.127","TCP","60","49214  >  443 [ACK] Seq=868 Ack=418 Win=65024 Len=0"
"6658","01:21:24.307486","172.16.1.201","172.16.1.255","NBNS","92","Name query NB WPAD<00>"
"6659","01:21:24.323169","172.16.1.201","172.16.1.4","DNS","91","Standard query 0x6ea2 A client-office365-tas.msedge.net"
"6660","01:21:24.323171","172.16.1.201","172.16.1.4","DNS","81","Standard query 0x48f4 A config.edge.skype.com"
"6661","01:21:24.381217","172.16.1.4","172.16.1.201","DNS","130","Standard query response 0x48f4 A config.edge.skype.com CNAME s-0001.s-msedge.net A 13.107.3.128"
"6662","01:21:25.063900","172.16.1.201","172.16.1.255","NBNS","92","Name query NB WPAD<00>"
"6663","01:21:25.147888","172.16.1.201","172.16.1.255","NBNS","92","Name query NB WPAD<00>"
"6664","01:21:25.227354","172.16.1.201","13.107.3.128","TCP","66","49232  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6665","01:21:25.289777","13.107.3.128","172.16.1.201","TCP","66","443  >  49232 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1288 WS=256 SACK_PERM=1"
"6666","01:21:25.290089","172.16.1.201","13.107.3.128","TCP","60","49232  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6667","01:21:25.292146","172.16.1.201","13.107.3.128","TLSv1.2","217","Client Hello"
"6668","01:21:25.353311","13.107.3.128","172.16.1.201","TCP","54","443  >  49232 [ACK] Seq=1 Ack=164 Win=262656 Len=0"
"6669","01:21:25.356397","13.107.3.128","172.16.1.201","TCP","1342","443  >  49232 [ACK] Seq=1 Ack=164 Win=262656 Len=1288 [TCP segment of a reassembled PDU]"
"6670","01:21:25.356579","13.107.3.128","172.16.1.201","TCP","1342","443  >  49232 [ACK] Seq=1289 Ack=164 Win=262656 Len=1288 [TCP segment of a reassembled PDU]"
"6671","01:21:25.356634","13.107.3.128","172.16.1.201","TCP","1342","443  >  49232 [ACK] Seq=2577 Ack=164 Win=262656 Len=1288 [TCP segment of a reassembled PDU]"
"6672","01:21:25.356675","13.107.3.128","172.16.1.201","TLSv1.2","726","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6673","01:21:25.356991","172.16.1.201","13.107.3.128","TCP","60","49232  >  443 [ACK] Seq=164 Ack=2577 Win=65536 Len=0"
"6674","01:21:25.357125","172.16.1.201","13.107.3.128","TCP","60","49232  >  443 [ACK] Seq=164 Ack=4537 Win=65536 Len=0"
"6675","01:21:25.381768","172.16.1.201","13.107.3.128","TLSv1.2","220","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6676","01:21:25.444585","13.107.3.128","172.16.1.201","TCP","54","443  >  49232 [ACK] Seq=4537 Ack=330 Win=262400 Len=0"
"6677","01:21:25.446949","13.107.3.128","172.16.1.201","TLSv1.2","145","Change Cipher Spec, Encrypted Handshake Message"
"6678","01:21:25.484032","172.16.1.201","13.107.3.128","TLSv1.2","619","Application Data"
"6679","01:21:25.542759","13.107.3.128","172.16.1.201","TCP","54","443  >  49232 [ACK] Seq=4628 Ack=895 Win=261888 Len=0"
"6680","01:21:25.549880","13.107.3.128","172.16.1.201","TLSv1.2","539","Application Data"
"6681","01:21:25.763765","172.16.1.201","13.107.3.128","TCP","60","49232  >  443 [ACK] Seq=895 Ack=5113 Win=65024 Len=0"
"6682","01:21:25.828281","172.16.1.201","172.16.1.255","NBNS","92","Name query NB WPAD<00>"
"6683","01:21:25.904310","172.16.1.201","172.16.1.255","NBNS","92","Name query NB WPAD<00>"
"6684","01:21:26.195076","172.16.1.201","40.121.213.159","TCP","66","49233  >  443 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6685","01:21:26.304740","40.121.213.159","172.16.1.201","TCP","66","443  >  49233 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1288 WS=256 SACK_PERM=1"
"6686","01:21:26.305081","172.16.1.201","40.121.213.159","TCP","60","49233  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"6687","01:21:26.306049","172.16.1.201","40.121.213.159","TLSv1.2","227","Client Hello"
"6688","01:21:26.432125","40.121.213.159","172.16.1.201","TCP","1342","443  >  49233 [ACK] Seq=1 Ack=174 Win=262656 Len=1288 [TCP segment of a reassembled PDU]"
"6689","01:21:26.432285","40.121.213.159","172.16.1.201","TCP","1342","443  >  49233 [ACK] Seq=1289 Ack=174 Win=262656 Len=1288 [TCP segment of a reassembled PDU]"
"6690","01:21:26.432593","40.121.213.159","172.16.1.201","TCP","1342","443  >  49233 [ACK] Seq=2577 Ack=174 Win=262656 Len=1288 [TCP segment of a reassembled PDU]"
"6691","01:21:26.432636","40.121.213.159","172.16.1.201","TLSv1.2","101","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6692","01:21:26.432720","172.16.1.201","40.121.213.159","TCP","60","49233  >  443 [ACK] Seq=174 Ack=2577 Win=65536 Len=0"
"6693","01:21:26.432950","172.16.1.201","40.121.213.159","TCP","60","49233  >  443 [ACK] Seq=174 Ack=3912 Win=65536 Len=0"
"6694","01:21:26.453540","172.16.1.201","40.121.213.159","TLSv1.2","220","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6695","01:21:26.561049","40.121.213.159","172.16.1.201","TLSv1.2","145","Change Cipher Spec, Encrypted Handshake Message"
"6696","01:21:26.565518","172.16.1.201","40.121.213.159","TLSv1.2","699","Application Data"
"6697","01:21:26.668721","172.16.1.201","172.16.1.255","NBNS","92","Name query NB WPAD<00>"
"6698","01:21:26.722361","40.121.213.159","172.16.1.201","TCP","1342","443  >  49233 [ACK] Seq=4003 Ack=985 Win=261888 Len=1288 [TCP segment of a reassembled PDU]"
"6699","01:21:26.722579","40.121.213.159","172.16.1.201","TCP","1342","443  >  49233 [ACK] Seq=5291 Ack=985 Win=261888 Len=1288 [TCP segment of a reassembled PDU]"
"6700","01:21:26.722657","40.121.213.159","172.16.1.201","TCP","1342","443  >  49233 [ACK] Seq=6579 Ack=985 Win=261888 Len=1288 [TCP segment of a reassembled PDU]"
"6701","01:21:26.722717","40.121.213.159","172.16.1.201","TCP","1342","443  >  49233 [ACK] Seq=7867 Ack=985 Win=261888 Len=1288 [TCP segment of a reassembled PDU]"
"6702","01:21:26.722785","40.121.213.159","172.16.1.201","TCP","1342","443  >  49233 [ACK] Seq=9155 Ack=985 Win=261888 Len=1288 [TCP segment of a reassembled PDU]"
